source,target,length,max_speed,is_priority_road,is_one_way,patch_id,tags
N20-7,N20-8,500,50,false,false,6-2,
N20-8,N20-7,500,50,false,false,6-2,
N20-8,N20-9,500,50,false,false,6-2,
N20-9,N20-8,500,50,false,false,6-3,
N20-9,N20-10,500,50,false,false,6-3,
N20-10,N20-9,500,50,false,false,6-3,
N20-10,N20-11,500,50,false,false,6-3,
N20-11,N20-10,500,50,false,false,6-3,
N20-11,N20-12,500,50,false,false,6-3,
N20-12,N20-11,500,50,false,false,6-4,
N20-12,N20-13,500,50,false,false,6-4,
N20-13,N20-12,500,50,false,false,6-4,
N20-13,N20-14,500,50,false,false,6-4,
N20-14,N20-13,500,50,false,false,6-4,
N20-14,N20-15,500,50,false,false,6-4,
N20-15,N20-14,500,50,false,false,6-5,
N20-15,N20-16,500,50,false,false,6-5,
N20-16,N20-15,500,50,false,false,6-5,
N20-16,N20-17,500,50,false,false,6-5,
N20-17,N20-16,500,50,false,false,6-5,
N20-17,N20-18,500,50,false,false,6-5,
N20-18,N20-17,500,50,false,false,6-6,
N20-18,N20-19,500,50,false,false,6-6,
N20-19,N20-18,500,50,false,false,6-6,
N20-19,N20-20,500,50,false,false,6-6,
N20-20,N20-19,500,50,false,false,6-6,
N20-20,N20-21,500,50,false,false,6-6,
N20-21,N20-20,500,50,false,false,6-7,
N20-21,N20-22,500,50,false,false,6-7,
N20-22,N20-21,500,50,false,false,6-7,
N20-22,N20-23,500,50,false,false,6-7,
N20-23,N20-22,500,50,false,false,6-7,
N20-23,N20-24,500,50,false,false,6-7,
N20-24,N20-23,500,50,false,false,6-8,
N20-24,N20-25,500,50,false,false,6-8,
N20-25,N20-24,500,50,false,false,6-8,
N20-25,N20-26,500,50,false,false,6-8,
N20-26,N20-25,500,50,false,false,6-8,
N20-26,N20-27,500,50,false,false,6-8,
N20-27,N20-26,500,50,false,false,6-9,
N20-27,N20-28,500,50,false,false,6-9,
N20-28,N20-27,500,50,false,false,6-9,
N20-28,N20-29,500,50,false,false,6-9,
N20-29,N20-28,500,50,false,false,6-9,
N20-29,N20-30,500,50,false,false,6-9,
N20-30,N20-29,500,50,false,false,6-10,
N20-30,N20-31,500,50,false,false,6-10,
N20-31,N20-30,500,50,false,false,6-10,
N20-31,N20-32,500,50,false,false,6-10,
N20-32,N20-31,500,50,false,false,6-10,
N20-32,N20-33,500,50,false,false,6-10,
N20-33,N20-32,500,50,false,false,6-11,
N20-33,N20-34,500,50,false,false,6-11,
N20-34,N20-33,500,50,false,false,6-11,
N20-34,N20-35,500,50,false,false,6-11,
N20-35,N20-34,500,50,false,false,6-11,
N20-35,N20-36,500,50,false,false,6-11,
N20-36,N20-35,500,50,false,false,6-12,
N20-36,N20-37,500,50,false,false,6-12,
N20-37,N20-36,500,50,false,false,6-12,
N20-37,N20-38,500,50,false,false,6-12,
N20-38,N20-37,500,50,false,false,6-12,
N20-38,N20-39,500,50,false,false,6-12,
N20-39,N20-38,500,50,false,false,6-13,
N20-39,N20-40,500,50,false,false,6-13,
N20-40,N20-39,500,50,false,false,6-13,
N20-40,N20-41,500,50,false,false,6-13,
N20-41,N20-40,500,50,false,false,6-13,
N21-0,N21-1,500,50,false,false,7-0,
N21-1,N21-0,500,50,false,false,7-0,
N21-1,N21-2,500,50,false,false,7-0,
N21-2,N21-1,500,50,false,false,7-0,
N21-2,N21-3,500,50,false,false,7-0,
N21-3,N21-2,500,50,false,false,7-1,
N21-3,N21-4,500,50,false,false,7-1,
N21-4,N21-3,500,50,false,false,7-1,
N21-4,N21-5,500,50,false,false,7-1,
N21-5,N21-4,500,50,false,false,7-1,
N21-5,N21-6,500,50,false,false,7-1,
N21-6,N21-5,500,50,false,false,7-2,
N21-6,N21-7,500,50,false,false,7-2,
N21-7,N21-6,500,50,false,false,7-2,
N21-7,N21-8,500,50,false,false,7-2,
N21-8,N21-7,500,50,false,false,7-2,
N21-8,N21-9,500,50,false,false,7-2,
N21-9,N21-8,500,50,false,false,7-3,
N21-9,N21-10,500,50,false,false,7-3,
N21-10,N21-9,500,50,false,false,7-3,
N21-10,N21-11,500,50,false,false,7-3,
N21-11,N21-10,500,50,false,false,7-3,
N21-11,N21-12,500,50,false,false,7-3,
N21-12,N21-11,500,50,false,false,7-4,
N21-12,N21-13,500,50,false,false,7-4,
N21-13,N21-12,500,50,false,false,7-4,
N21-13,N21-14,500,50,false,false,7-4,
N21-14,N21-13,500,50,false,false,7-4,
N21-14,N21-15,500,50,false,false,7-4,
N21-15,N21-14,500,50,false,false,7-5,
N21-15,N21-16,500,50,false,false,7-5,
N21-16,N21-15,500,50,false,false,7-5,
N21-16,N21-17,500,50,false,false,7-5,
N21-17,N21-16,500,50,false,false,7-5,
N21-17,N21-18,500,50,false,false,7-5,
N21-18,N21-17,500,50,false,false,7-6,
N21-18,N21-19,500,50,false,false,7-6,
N21-19,N21-18,500,50,false,false,7-6,
N21-19,N21-20,500,50,false,false,7-6,
N21-20,N21-19,500,50,false,false,7-6,
N21-20,N21-21,500,50,false,false,7-6,
N21-21,N21-20,500,50,false,false,7-7,
N21-21,N21-22,500,50,false,false,7-7,
N21-22,N21-21,500,50,false,false,7-7,
N21-22,N21-23,500,50,false,false,7-7,
N21-23,N21-22,500,50,false,false,7-7,
N21-23,N21-24,500,50,false,false,7-7,
N21-24,N21-23,500,50,false,false,7-8,
N21-24,N21-25,500,50,false,false,7-8,
N21-25,N21-24,500,50,false,false,7-8,
N21-25,N21-26,500,50,false,false,7-8,
N21-26,N21-25,500,50,false,false,7-8,
N21-26,N21-27,500,50,false,false,7-8,
N21-27,N21-26,500,50,false,false,7-9,
N21-27,N21-28,500,50,false,false,7-9,
N21-28,N21-27,500,50,false,false,7-9,
N21-28,N21-29,500,50,false,false,7-9,
N21-29,N21-28,500,50,false,false,7-9,
N21-29,N21-30,500,50,false,false,7-9,
N21-30,N21-29,500,50,false,false,7-10,
N21-30,N21-31,500,50,false,false,7-10,
N21-31,N21-30,500,50,false,false,7-10,
N21-31,N21-32,500,50,false,false,7-10,
N21-32,N21-31,500,50,false,false,7-10,
N21-32,N21-33,500,50,false,false,7-10,
N21-33,N21-32,500,50,false,false,7-11,
N21-33,N21-34,500,50,false,false,7-11,
N21-34,N21-33,500,50,false,false,7-11,
N21-34,N21-35,500,50,false,false,7-11,
N21-35,N21-34,500,50,false,false,7-11,
N21-35,N21-36,500,50,false,false,7-11,
N21-36,N21-35,500,50,false,false,7-12,
N21-36,N21-37,500,50,false,false,7-12,
N21-37,N21-36,500,50,false,false,7-12,
N21-37,N21-38,500,50,false,false,7-12,
N21-38,N21-37,500,50,false,false,7-12,
N21-38,N21-39,500,50,false,false,7-12,
N21-39,N21-38,500,50,false,false,7-13,
N21-39,N21-40,500,50,false,false,7-13,
N21-40,N21-39,500,50,false,false,7-13,
N21-40,N21-41,500,50,false,false,7-13,
N21-41,N21-40,500,50,false,false,7-13,
N22-0,N22-1,500,50,false,false,7-0,
N22-1,N22-0,500,50,false,false,7-0,
N22-1,N22-2,500,50,false,false,7-0,
N22-2,N22-1,500,50,false,false,7-0,
N22-2,N22-3,500,50,false,false,7-0,
N22-3,N22-2,500,50,false,false,7-1,
N22-3,N22-4,500,50,false,false,7-1,
N22-4,N22-3,500,50,false,false,7-1,
N22-4,N22-5,500,50,false,false,7-1,
N22-5,N22-4,500,50,false,false,7-1,
N22-5,N22-6,500,50,false,false,7-1,
N22-6,N22-5,500,50,false,false,7-2,
N22-6,N22-7,500,50,false,false,7-2,
N22-7,N22-6,500,50,false,false,7-2,
N22-7,N22-8,500,50,false,false,7-2,
N22-8,N22-7,500,50,false,false,7-2,
N22-8,N22-9,500,50,false,false,7-2,
N22-9,N22-8,500,50,false,false,7-3,
N22-9,N22-10,500,50,false,false,7-3,
N22-10,N22-9,500,50,false,false,7-3,
N22-10,N22-11,500,50,false,false,7-3,
N22-11,N22-10,500,50,false,false,7-3,
N22-11,N22-12,500,50,false,false,7-3,
N22-12,N22-11,500,50,false,false,7-4,
N22-12,N22-13,500,50,false,false,7-4,
N22-13,N22-12,500,50,false,false,7-4,
N22-13,N22-14,500,50,false,false,7-4,
N22-14,N22-13,500,50,false,false,7-4,
N22-14,N22-15,500,50,false,false,7-4,
N22-15,N22-14,500,50,false,false,7-5,
N22-15,N22-16,500,50,false,false,7-5,
N22-16,N22-15,500,50,false,false,7-5,
N22-16,N22-17,500,50,false,false,7-5,
N22-17,N22-16,500,50,false,false,7-5,
N22-17,N22-18,500,50,false,false,7-5,
N22-18,N22-17,500,50,false,false,7-6,
N22-18,N22-19,500,50,false,false,7-6,
N22-19,N22-18,500,50,false,false,7-6,
N22-19,N22-20,500,50,false,false,7-6,
N22-20,N22-19,500,50,false,false,7-6,
N22-20,N22-21,500,50,false,false,7-6,
N22-21,N22-20,500,50,false,false,7-7,
N22-21,N22-22,500,50,false,false,7-7,
N22-22,N22-21,500,50,false,false,7-7,
N22-22,N22-23,500,50,false,false,7-7,
N22-23,N22-22,500,50,false,false,7-7,
N22-23,N22-24,500,50,false,false,7-7,
N22-24,N22-23,500,50,false,false,7-8,
N22-24,N22-25,500,50,false,false,7-8,
N22-25,N22-24,500,50,false,false,7-8,
N22-25,N22-26,500,50,false,false,7-8,
N22-26,N22-25,500,50,false,false,7-8,
N22-26,N22-27,500,50,false,false,7-8,
N22-27,N22-26,500,50,false,false,7-9,
N22-27,N22-28,500,50,false,false,7-9,
N22-28,N22-27,500,50,false,false,7-9,
N22-28,N22-29,500,50,false,false,7-9,
N22-29,N22-28,500,50,false,false,7-9,
N22-29,N22-30,500,50,false,false,7-9,
N22-30,N22-29,500,50,false,false,7-10,
N22-30,N22-31,500,50,false,false,7-10,
N22-31,N22-30,500,50,false,false,7-10,
N22-31,N22-32,500,50,false,false,7-10,
N22-32,N22-31,500,50,false,false,7-10,
N22-32,N22-33,500,50,false,false,7-10,
N22-33,N22-32,500,50,false,false,7-11,
N22-33,N22-34,500,50,false,false,7-11,
N22-34,N22-33,500,50,false,false,7-11,
N22-34,N22-35,500,50,false,false,7-11,
N22-35,N22-34,500,50,false,false,7-11,
N22-35,N22-36,500,50,false,false,7-11,
N22-36,N22-35,500,50,false,false,7-12,
N22-36,N22-37,500,50,false,false,7-12,
N22-37,N22-36,500,50,false,false,7-12,
N22-37,N22-38,500,50,false,false,7-12,
N22-38,N22-37,500,50,false,false,7-12,
N22-38,N22-39,500,50,false,false,7-12,
N22-39,N22-38,500,50,false,false,7-13,
N22-39,N22-40,500,50,false,false,7-13,
N22-40,N22-39,500,50,false,false,7-13,
N22-40,N22-41,500,50,false,false,7-13,
N22-41,N22-40,500,50,false,false,7-13,
N23-0,N23-1,500,50,false,false,7-0,
N23-1,N23-0,500,50,false,false,7-0,
N23-1,N23-2,500,50,false,false,7-0,
N23-2,N23-1,500,50,false,false,7-0,
N23-2,N23-3,500,50,false,false,7-0,
N23-3,N23-2,500,50,false,false,7-1,
N23-3,N23-4,500,50,false,false,7-1,
N23-4,N23-3,500,50,false,false,7-1,
N23-4,N23-5,500,50,false,false,7-1,
N23-5,N23-4,500,50,false,false,7-1,
N23-5,N23-6,500,50,false,false,7-1,
N23-6,N23-5,500,50,false,false,7-2,
N23-6,N23-7,500,50,false,false,7-2,
N23-7,N23-6,500,50,false,false,7-2,
N23-7,N23-8,500,50,false,false,7-2,
N23-8,N23-7,500,50,false,false,7-2,
N23-8,N23-9,500,50,false,false,7-2,
N23-9,N23-8,500,50,false,false,7-3,
N23-9,N23-10,500,50,false,false,7-3,
N23-10,N23-9,500,50,false,false,7-3,
N23-10,N23-11,500,50,false,false,7-3,
N23-11,N23-10,500,50,false,false,7-3,
N23-11,N23-12,500,50,false,false,7-3,
N23-12,N23-11,500,50,false,false,7-4,
N23-12,N23-13,500,50,false,false,7-4,
N23-13,N23-12,500,50,false,false,7-4,
N23-13,N23-14,500,50,false,false,7-4,
N23-14,N23-13,500,50,false,false,7-4,
N23-14,N23-15,500,50,false,false,7-4,
N23-15,N23-14,500,50,false,false,7-5,
N23-15,N23-16,500,50,false,false,7-5,
N23-16,N23-15,500,50,false,false,7-5,
N23-16,N23-17,500,50,false,false,7-5,
N23-17,N23-16,500,50,false,false,7-5,
N23-17,N23-18,500,50,false,false,7-5,
N23-18,N23-17,500,50,false,false,7-6,
N23-18,N23-19,500,50,false,false,7-6,
N23-19,N23-18,500,50,false,false,7-6,
N23-19,N23-20,500,50,false,false,7-6,
N23-20,N23-19,500,50,false,false,7-6,
N23-20,N23-21,500,50,false,false,7-6,
N23-21,N23-20,500,50,false,false,7-7,
N23-21,N23-22,500,50,false,false,7-7,
N23-22,N23-21,500,50,false,false,7-7,
N23-22,N23-23,500,50,false,false,7-7,
N23-23,N23-22,500,50,false,false,7-7,
N23-23,N23-24,500,50,false,false,7-7,
N23-24,N23-23,500,50,false,false,7-8,
N23-24,N23-25,500,50,false,false,7-8,
N23-25,N23-24,500,50,false,false,7-8,
N23-25,N23-26,500,50,false,false,7-8,
N23-26,N23-25,500,50,false,false,7-8,
N23-26,N23-27,500,50,false,false,7-8,
N23-27,N23-26,500,50,false,false,7-9,
N23-27,N23-28,500,50,false,false,7-9,
N23-28,N23-27,500,50,false,false,7-9,
N23-28,N23-29,500,50,false,false,7-9,
N23-29,N23-28,500,50,false,false,7-9,
N23-29,N23-30,500,50,false,false,7-9,
N23-30,N23-29,500,50,false,false,7-10,
N23-30,N23-31,500,50,false,false,7-10,
N23-31,N23-30,500,50,false,false,7-10,
N23-31,N23-32,500,50,false,false,7-10,
N23-32,N23-31,500,50,false,false,7-10,
N23-32,N23-33,500,50,false,false,7-10,
N23-33,N23-32,500,50,false,false,7-11,
N23-33,N23-34,500,50,false,false,7-11,
N23-34,N23-33,500,50,false,false,7-11,
N23-34,N23-35,500,50,false,false,7-11,
N23-35,N23-34,500,50,false,false,7-11,
N23-35,N23-36,500,50,false,false,7-11,
N23-36,N23-35,500,50,false,false,7-12,
N23-36,N23-37,500,50,false,false,7-12,
N23-37,N23-36,500,50,false,false,7-12,
N23-37,N23-38,500,50,false,false,7-12,
N23-38,N23-37,500,50,false,false,7-12,
N23-38,N23-39,500,50,false,false,7-12,
N23-39,N23-38,500,50,false,false,7-13,
N23-39,N23-40,500,50,false,false,7-13,
N23-40,N23-39,500,50,false,false,7-13,
N23-40,N23-41,500,50,false,false,7-13,
N23-41,N23-40,500,50,false,false,7-13,
N24-0,N24-1,500,50,false,false,8-0,
N24-1,N24-0,500,50,false,false,8-0,
N24-1,N24-2,500,50,false,false,8-0,
N24-2,N24-1,500,50,false,false,8-0,
N24-2,N24-3,500,50,false,false,8-0,
N24-3,N24-2,500,50,false,false,8-1,
N24-3,N24-4,500,50,false,false,8-1,
N24-4,N24-3,500,50,false,false,8-1,
N24-4,N24-5,500,50,false,false,8-1,
N24-5,N24-4,500,50,false,false,8-1,
N24-5,N24-6,500,50,false,false,8-1,
N24-6,N24-5,500,50,false,false,8-2,
N24-6,N24-7,500,50,false,false,8-2,
N24-7,N24-6,500,50,false,false,8-2,
N24-7,N24-8,500,50,false,false,8-2,
N24-8,N24-7,500,50,false,false,8-2,
N24-8,N24-9,500,50,false,false,8-2,
N24-9,N24-8,500,50,false,false,8-3,
N24-9,N24-10,500,50,false,false,8-3,
N24-10,N24-9,500,50,false,false,8-3,
N24-10,N24-11,500,50,false,false,8-3,
N24-11,N24-10,500,50,false,false,8-3,
N24-11,N24-12,500,50,false,false,8-3,
N24-12,N24-11,500,50,false,false,8-4,
N24-12,N24-13,500,50,false,false,8-4,
N24-13,N24-12,500,50,false,false,8-4,
N24-13,N24-14,500,50,false,false,8-4,
N24-14,N24-13,500,50,false,false,8-4,
N24-14,N24-15,500,50,false,false,8-4,
N24-15,N24-14,500,50,false,false,8-5,
N24-15,N24-16,500,50,false,false,8-5,
N24-16,N24-15,500,50,false,false,8-5,
N24-16,N24-17,500,50,false,false,8-5,
N24-17,N24-16,500,50,false,false,8-5,
N24-17,N24-18,500,50,false,false,8-5,
N24-18,N24-17,500,50,false,false,8-6,
N24-18,N24-19,500,50,false,false,8-6,
N24-19,N24-18,500,50,false,false,8-6,
N24-19,N24-20,500,50,false,false,8-6,
N24-20,N24-19,500,50,false,false,8-6,
N24-20,N24-21,500,50,false,false,8-6,
N24-21,N24-20,500,50,false,false,8-7,
N24-21,N24-22,500,50,false,false,8-7,
N24-22,N24-21,500,50,false,false,8-7,
N24-22,N24-23,500,50,false,false,8-7,
N24-23,N24-22,500,50,false,false,8-7,
N24-23,N24-24,500,50,false,false,8-7,
N24-24,N24-23,500,50,false,false,8-8,
N24-24,N24-25,500,50,false,false,8-8,
N24-25,N24-24,500,50,false,false,8-8,
N24-25,N24-26,500,50,false,false,8-8,
N24-26,N24-25,500,50,false,false,8-8,
N24-26,N24-27,500,50,false,false,8-8,
N24-27,N24-26,500,50,false,false,8-9,
N24-27,N24-28,500,50,false,false,8-9,
N24-28,N24-27,500,50,false,false,8-9,
N24-28,N24-29,500,50,false,false,8-9,
N24-29,N24-28,500,50,false,false,8-9,
N24-29,N24-30,500,50,false,false,8-9,
N24-30,N24-29,500,50,false,false,8-10,
N24-30,N24-31,500,50,false,false,8-10,
N24-31,N24-30,500,50,false,false,8-10,
N24-31,N24-32,500,50,false,false,8-10,
N24-32,N24-31,500,50,false,false,8-10,
N24-32,N24-33,500,50,false,false,8-10,
N24-33,N24-32,500,50,false,false,8-11,
N24-33,N24-34,500,50,false,false,8-11,
N24-34,N24-33,500,50,false,false,8-11,
N24-34,N24-35,500,50,false,false,8-11,
N24-35,N24-34,500,50,false,false,8-11,
N24-35,N24-36,500,50,false,false,8-11,
N24-36,N24-35,500,50,false,false,8-12,
N24-36,N24-37,500,50,false,false,8-12,
N24-37,N24-36,500,50,false,false,8-12,
N24-37,N24-38,500,50,false,false,8-12,
N24-38,N24-37,500,50,false,false,8-12,
N24-38,N24-39,500,50,false,false,8-12,
N24-39,N24-38,500,50,false,false,8-13,
N24-39,N24-40,500,50,false,false,8-13,
N24-40,N24-39,500,50,false,false,8-13,
N24-40,N24-41,500,50,false,false,8-13,
N24-41,N24-40,500,50,false,false,8-13,
N25-0,N25-1,500,50,false,false,8-0,
N25-1,N25-0,500,50,false,false,8-0,
N25-1,N25-2,500,50,false,false,8-0,
N25-2,N25-1,500,50,false,false,8-0,
N25-2,N25-3,500,50,false,false,8-0,
N25-3,N25-2,500,50,false,false,8-1,
N25-3,N25-4,500,50,false,false,8-1,
N25-4,N25-3,500,50,false,false,8-1,
N25-4,N25-5,500,50,false,false,8-1,
N25-5,N25-4,500,50,false,false,8-1,
N25-5,N25-6,500,50,false,false,8-1,
N25-6,N25-5,500,50,false,false,8-2,
N25-6,N25-7,500,50,false,false,8-2,
N25-7,N25-6,500,50,false,false,8-2,
N25-7,N25-8,500,50,false,false,8-2,
N25-8,N25-7,500,50,false,false,8-2,
N25-8,N25-9,500,50,false,false,8-2,
N25-9,N25-8,500,50,false,false,8-3,
N25-9,N25-10,500,50,false,false,8-3,
N25-10,N25-9,500,50,false,false,8-3,
N25-10,N25-11,500,50,false,false,8-3,
N25-11,N25-10,500,50,false,false,8-3,
N25-11,N25-12,500,50,false,false,8-3,
N25-12,N25-11,500,50,false,false,8-4,
N25-12,N25-13,500,50,false,false,8-4,
N25-13,N25-12,500,50,false,false,8-4,
N25-13,N25-14,500,50,false,false,8-4,
N25-14,N25-13,500,50,false,false,8-4,
N25-14,N25-15,500,50,false,false,8-4,
N25-15,N25-14,500,50,false,false,8-5,
N25-15,N25-16,500,50,false,false,8-5,
N25-16,N25-15,500,50,false,false,8-5,
N25-16,N25-17,500,50,false,false,8-5,
N25-17,N25-16,500,50,false,false,8-5,
N25-17,N25-18,500,50,false,false,8-5,
N25-18,N25-17,500,50,false,false,8-6,
N25-18,N25-19,500,50,false,false,8-6,
N25-19,N25-18,500,50,false,false,8-6,
N25-19,N25-20,500,50,false,false,8-6,
N25-20,N25-19,500,50,false,false,8-6,
N25-20,N25-21,500,50,false,false,8-6,
N25-21,N25-20,500,50,false,false,8-7,
N25-21,N25-22,500,50,false,false,8-7,
N25-22,N25-21,500,50,false,false,8-7,
N25-22,N25-23,500,50,false,false,8-7,
N25-23,N25-22,500,50,false,false,8-7,
N25-23,N25-24,500,50,false,false,8-7,
N25-24,N25-23,500,50,false,false,8-8,
N25-24,N25-25,500,50,false,false,8-8,
N25-25,N25-24,500,50,false,false,8-8,
N25-25,N25-26,500,50,false,false,8-8,
N25-26,N25-25,500,50,false,false,8-8,
N25-26,N25-27,500,50,false,false,8-8,
N25-27,N25-26,500,50,false,false,8-9,
N25-27,N25-28,500,50,false,false,8-9,
N25-28,N25-27,500,50,false,false,8-9,
N25-28,N25-29,500,50,false,false,8-9,
N25-29,N25-28,500,50,false,false,8-9,
N25-29,N25-30,500,50,false,false,8-9,
N25-30,N25-29,500,50,false,false,8-10,
N25-30,N25-31,500,50,false,false,8-10,
N25-31,N25-30,500,50,false,false,8-10,
N25-31,N25-32,500,50,false,false,8-10,
N25-32,N25-31,500,50,false,false,8-10,
N25-32,N25-33,500,50,false,false,8-10,
N25-33,N25-32,500,50,false,false,8-11,
N25-33,N25-34,500,50,false,false,8-11,
N25-34,N25-33,500,50,false,false,8-11,
N25-34,N25-35,500,50,false,false,8-11,
N25-35,N25-34,500,50,false,false,8-11,
N25-35,N25-36,500,50,false,false,8-11,
N25-36,N25-35,500,50,false,false,8-12,
N25-36,N25-37,500,50,false,false,8-12,
N25-37,N25-36,500,50,false,false,8-12,
N25-37,N25-38,500,50,false,false,8-12,
N25-38,N25-37,500,50,false,false,8-12,
N25-38,N25-39,500,50,false,false,8-12,
N25-39,N25-38,500,50,false,false,8-13,
N25-39,N25-40,500,50,false,false,8-13,
N25-40,N25-39,500,50,false,false,8-13,
N25-40,N25-41,500,50,false,false,8-13,
N25-41,N25-40,500,50,false,false,8-13,
N26-0,N26-1,500,50,false,false,8-0,
N26-1,N26-0,500,50,false,false,8-0,
N26-1,N26-2,500,50,false,false,8-0,
N26-2,N26-1,500,50,false,false,8-0,
N26-2,N26-3,500,50,false,false,8-0,
N26-3,N26-2,500,50,false,false,8-1,
N26-3,N26-4,500,50,false,false,8-1,
N26-4,N26-3,500,50,false,false,8-1,
N26-4,N26-5,500,50,false,false,8-1,
N26-5,N26-4,500,50,false,false,8-1,
N26-5,N26-6,500,50,false,false,8-1,
N26-6,N26-5,500,50,false,false,8-2,
N26-6,N26-7,500,50,false,false,8-2,
N26-7,N26-6,500,50,false,false,8-2,
N26-7,N26-8,500,50,false,false,8-2,
N26-8,N26-7,500,50,false,false,8-2,
N26-8,N26-9,500,50,false,false,8-2,
N26-9,N26-8,500,50,false,false,8-3,
N26-9,N26-10,500,50,false,false,8-3,
N26-10,N26-9,500,50,false,false,8-3,
N26-10,N26-11,500,50,false,false,8-3,
N26-11,N26-10,500,50,false,false,8-3,
N26-11,N26-12,500,50,false,false,8-3,
N26-12,N26-11,500,50,false,false,8-4,
N26-12,N26-13,500,50,false,false,8-4,
N26-13,N26-12,500,50,false,false,8-4,
N26-13,N26-14,500,50,false,false,8-4,
N26-14,N26-13,500,50,false,false,8-4,
N26-14,N26-15,500,50,false,false,8-4,
N26-15,N26-14,500,50,false,false,8-5,
N26-15,N26-16,500,50,false,false,8-5,
N26-16,N26-15,500,50,false,false,8-5,
N26-16,N26-17,500,50,false,false,8-5,
N26-17,N26-16,500,50,false,false,8-5,
N26-17,N26-18,500,50,false,false,8-5,
N26-18,N26-17,500,50,false,false,8-6,
N26-18,N26-19,500,50,false,false,8-6,
N26-19,N26-18,500,50,false,false,8-6,
N26-19,N26-20,500,50,false,false,8-6,
N26-20,N26-19,500,50,false,false,8-6,
N26-20,N26-21,500,50,false,false,8-6,
N26-21,N26-20,500,50,false,false,8-7,
N26-21,N26-22,500,50,false,false,8-7,
N26-22,N26-21,500,50,false,false,8-7,
N26-22,N26-23,500,50,false,false,8-7,
N26-23,N26-22,500,50,false,false,8-7,
N26-23,N26-24,500,50,false,false,8-7,
N26-24,N26-23,500,50,false,false,8-8,
N26-24,N26-25,500,50,false,false,8-8,
N26-25,N26-24,500,50,false,false,8-8,
N26-25,N26-26,500,50,false,false,8-8,
N26-26,N26-25,500,50,false,false,8-8,
N26-26,N26-27,500,50,false,false,8-8,
N26-27,N26-26,500,50,false,false,8-9,
N26-27,N26-28,500,50,false,false,8-9,
N26-28,N26-27,500,50,false,false,8-9,
N26-28,N26-29,500,50,false,false,8-9,
N26-29,N26-28,500,50,false,false,8-9,
N26-29,N26-30,500,50,false,false,8-9,
N26-30,N26-29,500,50,false,false,8-10,
N26-30,N26-31,500,50,false,false,8-10,
N26-31,N26-30,500,50,false,false,8-10,
N26-31,N26-32,500,50,false,false,8-10,
N26-32,N26-31,500,50,false,false,8-10,
N26-32,N26-33,500,50,false,false,8-10,
N26-33,N26-32,500,50,false,false,8-11,
N26-33,N26-34,500,50,false,false,8-11,
N26-34,N26-33,500,50,false,false,8-11,
N26-34,N26-35,500,50,false,false,8-11,
N26-35,N26-34,500,50,false,false,8-11,
N26-35,N26-36,500,50,false,false,8-11,
N26-36,N26-35,500,50,false,false,8-12,
N26-36,N26-37,500,50,false,false,8-12,
N26-37,N26-36,500,50,false,false,8-12,
N26-37,N26-38,500,50,false,false,8-12,
N26-38,N26-37,500,50,false,false,8-12,
N26-38,N26-39,500,50,false,false,8-12,
N26-39,N26-38,500,50,false,false,8-13,
N26-39,N26-40,500,50,false,false,8-13,
N26-40,N26-39,500,50,false,false,8-13,
N26-40,N26-41,500,50,false,false,8-13,
N26-41,N26-40,500,50,false,false,8-13,
N27-0,N27-1,500,50,false,false,9-0,
N27-1,N27-0,500,50,false,false,9-0,
N27-1,N27-2,500,50,false,false,9-0,
N27-2,N27-1,500,50,false,false,9-0,
N27-2,N27-3,500,50,false,false,9-0,
N27-3,N27-2,500,50,false,false,9-1,
N27-3,N27-4,500,50,false,false,9-1,
N27-4,N27-3,500,50,false,false,9-1,
N27-4,N27-5,500,50,false,false,9-1,
N27-5,N27-4,500,50,false,false,9-1,
N27-5,N27-6,500,50,false,false,9-1,
N27-6,N27-5,500,50,false,false,9-2,
N27-6,N27-7,500,50,false,false,9-2,
N27-7,N27-6,500,50,false,false,9-2,
N27-7,N27-8,500,50,false,false,9-2,
N27-8,N27-7,500,50,false,false,9-2,
N27-8,N27-9,500,50,false,false,9-2,
N27-9,N27-8,500,50,false,false,9-3,
N27-9,N27-10,500,50,false,false,9-3,
N27-10,N27-9,500,50,false,false,9-3,
N27-10,N27-11,500,50,false,false,9-3,
N27-11,N27-10,500,50,false,false,9-3,
N27-11,N27-12,500,50,false,false,9-3,
N27-12,N27-11,500,50,false,false,9-4,
N27-12,N27-13,500,50,false,false,9-4,
N27-13,N27-12,500,50,false,false,9-4,
N27-13,N27-14,500,50,false,false,9-4,
N27-14,N27-13,500,50,false,false,9-4,
N27-14,N27-15,500,50,false,false,9-4,
N27-15,N27-14,500,50,false,false,9-5,
N27-15,N27-16,500,50,false,false,9-5,
N27-16,N27-15,500,50,false,false,9-5,
N27-16,N27-17,500,50,false,false,9-5,
N27-17,N27-16,500,50,false,false,9-5,
N27-17,N27-18,500,50,false,false,9-5,
N27-18,N27-17,500,50,false,false,9-6,
N27-18,N27-19,500,50,false,false,9-6,
N27-19,N27-18,500,50,false,false,9-6,
N27-19,N27-20,500,50,false,false,9-6,
N27-20,N27-19,500,50,false,false,9-6,
N27-20,N27-21,500,50,false,false,9-6,
N27-21,N27-20,500,50,false,false,9-7,
N27-21,N27-22,500,50,false,false,9-7,
N27-22,N27-21,500,50,false,false,9-7,
N27-22,N27-23,500,50,false,false,9-7,
N27-23,N27-22,500,50,false,false,9-7,
N27-23,N27-24,500,50,false,false,9-7,
